latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
6.7838316,-5.303009,212.0,0,GMT,GMT

time,temperature_2m (°C),rain (mm),wind_speed_10m (km/h),soil_temperature_0_to_7cm (°C),soil_moisture_7_to_28cm (m³/m³),relative_humidity_2m (%),soil_moisture_0_to_7cm (m³/m³)
2024-06-06T20:00,25.7,0.00,8.7,27.6,0.451,84,0.464
2024-06-06T21:00,25.3,0.00,9.4,27.2,0.451,86,0.463
2024-06-06T22:00,24.9,0.00,9.0,26.9,0.451,88,0.463
2024-06-06T23:00,24.5,0.00,9.3,26.5,0.451,90,0.462
2024-06-07T00:00,24.1,0.00,7.8,26.2,0.451,92,0.462
2024-06-07T01:00,24.4,0.00,8.9,27.2,0.449,91,0.460
2024-06-07T02:00,24.1,0.00,9.4,26.7,0.449,92,0.459
2024-06-07T03:00,24.1,0.00,7.0,26.4,0.449,91,0.459
2024-06-07T04:00,24.1,0.00,7.6,26.1,0.449,90,0.459
2024-06-07T05:00,24.2,0.00,6.9,26.0,0.449,89,0.458
2024-06-07T06:00,24.1,0.00,4.0,25.8,0.449,90,0.458
2024-06-07T07:00,24.5,0.00,9.5,25.8,0.448,88,0.458
2024-06-07T08:00,25.1,0.10,11.1,25.9,0.448,84,0.458
2024-06-07T09:00,26.6,0.10,8.6,26.2,0.448,76,0.457
2024-06-07T10:00,27.8,0.10,8.7,26.8,0.448,71,0.457
2024-06-07T11:00,29.0,0.00,7.6,27.5,0.447,65,0.455
2024-06-07T12:00,29.8,0.00,4.9,28.0,0.447,63,0.454
2024-06-07T13:00,31.1,0.00,6.6,29.0,0.446,60,0.452
2024-06-07T14:00,31.4,0.00,5.5,29.4,0.445,58,0.450
2024-06-07T15:00,28.8,0.40,7.7,29.2,0.445,71,0.452
2024-06-07T16:00,29.3,0.00,6.9,29.1,0.444,68,0.451
2024-06-07T17:00,29.5,0.00,8.9,29.1,0.444,67,0.450
2024-06-07T18:00,25.4,5.60,6.3,27.9,0.447,92,0.508
2024-06-07T19:00,25.1,0.10,7.6,26.9,0.450,93,0.501
2024-06-07T20:00,24.4,1.80,9.6,26.1,0.455,94,0.508
2024-06-07T21:00,24.0,0.00,9.0,25.6,0.457,96,0.501
2024-06-07T22:00,23.5,0.10,2.0,25.3,0.458,97,0.497
2024-06-07T23:00,23.4,0.90,2.0,25.0,0.460,100,0.503
2024-06-08T00:00,23.5,0.00,4.8,24.9,0.461,97,0.498
2024-06-08T01:00,23.9,0.00,7.5,26.5,0.437,93,0.431
2024-06-08T02:00,23.5,0.00,6.6,26.0,0.437,95,0.431
2024-06-08T03:00,23.4,0.00,7.1,25.6,0.437,96,0.431
2024-06-08T04:00,23.2,0.00,8.2,25.3,0.437,97,0.431
2024-06-08T05:00,23.2,0.00,6.7,25.1,0.436,97,0.431
2024-06-08T06:00,23.2,0.00,4.9,25.0,0.436,97,0.431
2024-06-08T07:00,24.0,0.00,7.5,25.0,0.436,92,0.431
2024-06-08T08:00,25.3,0.10,8.4,25.3,0.436,85,0.432
2024-06-08T09:00,26.4,0.10,6.4,25.7,0.436,78,0.432
2024-06-08T10:00,27.4,0.00,5.2,26.2,0.436,74,0.432
2024-06-08T11:00,29.0,0.10,4.1,27.1,0.435,66,0.431
2024-06-08T12:00,30.5,0.10,4.1,28.1,0.434,63,0.430
2024-06-08T13:00,30.3,0.40,3.0,28.8,0.435,61,0.440
2024-06-08T14:00,31.0,0.00,4.2,29.4,0.435,60,0.439
2024-06-08T15:00,32.1,0.00,3.1,29.8,0.434,55,0.438
2024-06-08T16:00,26.1,2.40,9.6,29.0,0.434,84,0.462
2024-06-08T17:00,25.5,0.40,5.8,27.7,0.434,89,0.465
2024-06-08T18:00,25.4,0.20,5.6,27.0,0.434,93,0.465
2024-06-08T19:00,24.5,0.00,7.1,26.4,0.434,95,0.465
2024-06-08T20:00,24.5,0.00,5.9,25.9,0.435,96,0.464
2024-06-08T21:00,24.5,0.00,7.5,25.6,0.435,97,0.463
2024-06-08T22:00,24.4,0.00,9.4,25.4,0.435,97,0.463
2024-06-08T23:00,24.1,0.00,11.2,25.2,0.435,97,0.462
2024-06-09T00:00,24.0,0.00,6.4,25.1,0.435,96,0.461
2024-06-09T01:00,24.3,0.00,7.9,26.5,0.431,95,0.431
2024-06-09T02:00,23.9,0.00,7.1,26.0,0.431,97,0.431
2024-06-09T03:00,23.7,0.00,8.2,25.7,0.431,97,0.431
2024-06-09T04:00,23.8,0.00,7.1,25.5,0.431,96,0.431
2024-06-09T05:00,24.1,0.00,8.2,25.4,0.431,94,0.431
2024-06-09T06:00,24.1,0.00,9.2,25.4,0.431,92,0.431
2024-06-09T07:00,24.6,0.00,8.8,25.4,0.431,89,0.431
2024-06-09T08:00,25.4,0.00,9.4,25.5,0.431,85,0.431
2024-06-09T09:00,26.8,0.10,8.5,26.0,0.431,77,0.432
2024-06-09T10:00,27.8,0.10,5.8,26.5,0.430,73,0.432
2024-06-09T11:00,30.0,0.10,4.7,27.5,0.430,66,0.431
2024-06-09T12:00,31.2,0.00,4.0,28.5,0.429,61,0.430
2024-06-09T13:00,31.5,0.00,3.3,29.2,0.430,56,0.435
2024-06-09T14:00,32.0,0.00,3.4,29.9,0.429,55,0.434
2024-06-09T15:00,32.2,0.00,3.5,30.2,0.429,54,0.432
2024-06-09T16:00,30.5,0.00,3.9,30.2,0.428,59,0.431
2024-06-09T17:00,29.2,0.10,6.5,29.8,0.428,68,0.431
2024-06-09T18:00,28.3,0.00,6.7,29.3,0.428,77,0.430
2024-06-09T19:00,26.5,0.00,12.2,28.6,0.428,79,0.430
2024-06-09T20:00,25.5,0.00,7.3,28.0,0.428,86,0.430
2024-06-09T21:00,25.2,0.00,7.6,27.5,0.427,88,0.430
2024-06-09T22:00,24.8,0.00,8.0,27.0,0.427,92,0.430
2024-06-09T23:00,24.5,0.00,8.5,26.7,0.427,94,0.430
2024-06-10T00:00,24.2,0.00,8.3,26.4,0.427,96,0.430
2024-06-10T01:00,24.0,0.00,8.8,26.5,0.428,95,0.437
2024-06-10T02:00,24.0,0.00,7.3,26.1,0.428,94,0.437
2024-06-10T03:00,24.1,0.50,5.9,26.0,0.428,93,0.440
2024-06-10T04:00,24.2,0.00,8.4,25.6,0.428,93,0.440
2024-06-10T05:00,24.4,0.00,5.9,25.5,0.428,92,0.440
2024-06-10T06:00,24.0,0.00,6.0,25.3,0.428,94,0.440
2024-06-10T07:00,24.5,0.00,6.6,25.2,0.428,92,0.439
2024-06-10T08:00,26.0,0.10,9.0,25.5,0.428,83,0.440
2024-06-10T09:00,26.2,0.10,8.0,25.8,0.427,82,0.440
2024-06-10T10:00,27.1,0.20,6.6,26.2,0.427,78,0.441
2024-06-10T11:00,28.9,0.30,6.2,27.1,0.427,72,0.441
2024-06-10T12:00,29.6,0.10,6.0,27.9,0.427,67,0.441
2024-06-10T13:00,31.0,0.10,4.3,29.0,0.429,62,0.445
2024-06-10T14:00,31.8,0.00,3.4,29.5,0.429,57,0.444
2024-06-10T15:00,30.7,0.00,4.2,29.5,0.429,60,0.442
2024-06-10T16:00,29.1,0.30,12.5,29.3,0.428,67,0.443
2024-06-10T17:00,26.1,0.90,11.6,28.4,0.428,85,0.450
2024-06-10T18:00,26.0,0.00,9.4,27.6,0.428,83,0.449
2024-06-10T19:00,25.0,0.00,5.2,27.1,0.428,91,0.449
2024-06-10T20:00,24.8,0.50,3.4,26.5,0.428,88,0.452
2024-06-10T21:00,24.2,0.00,4.5,26.0,0.428,93,0.452
2024-06-10T22:00,24.4,0.00,6.6,25.6,0.429,93,0.451
2024-06-10T23:00,24.2,0.00,7.8,25.4,0.429,93,0.451
2024-06-11T00:00,24.0,0.00,7.6,25.2,0.429,95,0.450
2024-06-11T01:00,23.5,0.00,9.3,25.8,0.425,98,0.452
2024-06-11T02:00,23.1,0.00,7.3,25.2,0.425,98,0.452
2024-06-11T03:00,22.9,0.00,7.7,24.8,0.425,98,0.451
2024-06-11T04:00,22.8,0.00,5.7,24.5,0.425,99,0.451
2024-06-11T05:00,23.1,0.00,8.5,24.4,0.425,98,0.450
2024-06-11T06:00,23.4,0.10,10.1,24.4,0.425,97,0.450
2024-06-11T07:00,23.6,0.00,9.2,24.4,0.425,96,0.450
2024-06-11T08:00,24.4,0.10,11.8,24.5,0.425,92,0.450
2024-06-11T09:00,26.1,0.10,9.8,25.0,0.425,80,0.450
2024-06-11T10:00,27.4,0.00,4.2,25.8,0.425,74,0.449
2024-06-11T11:00,28.4,0.10,6.0,26.6,0.425,71,0.449
2024-06-11T12:00,28.8,0.10,6.1,27.2,0.425,69,0.448
2024-06-11T13:00,29.9,0.00,4.7,27.8,0.424,63,0.447
2024-06-11T14:00,30.4,0.00,5.1,28.3,0.424,60,0.445
2024-06-11T15:00,31.3,0.00,5.5,29.0,0.424,57,0.443
2024-06-11T16:00,31.5,0.00,5.9,29.4,0.423,55,0.442
2024-06-11T17:00,30.8,0.00,5.7,29.5,0.423,57,0.440
2024-06-11T18:00,29.4,0.00,5.2,29.1,0.423,65,0.440
2024-06-11T19:00,27.7,0.00,6.9,28.4,0.423,69,0.439
2024-06-11T20:00,27.1,0.00,11.4,27.8,0.423,69,0.439
2024-06-11T21:00,26.2,0.00,11.2,27.5,0.423,77,0.439
2024-06-11T22:00,25.4,0.00,10.2,27.1,0.423,82,0.438
2024-06-11T23:00,24.8,0.00,9.0,26.7,0.423,86,0.438
2024-06-12T00:00,24.1,0.00,8.6,26.4,0.423,88,0.438
2024-06-12T01:00,24.0,0.00,9.4,26.6,0.424,90,0.436
2024-06-12T02:00,23.6,0.00,9.0,26.2,0.424,92,0.436
2024-06-12T03:00,23.5,0.00,7.2,25.9,0.424,93,0.436
2024-06-12T04:00,23.6,0.00,6.5,25.6,0.424,93,0.436
2024-06-12T05:00,23.8,0.00,6.9,25.5,0.424,92,0.436
2024-06-12T06:00,23.9,0.00,7.0,25.5,0.424,91,0.435
2024-06-12T07:00,24.0,0.00,8.0,25.5,0.424,91,0.435
2024-06-12T08:00,25.3,0.00,9.7,25.7,0.424,84,0.435
2024-06-12T09:00,26.9,0.10,7.6,26.1,0.423,75,0.435
2024-06-12T10:00,27.8,0.10,4.4,26.7,0.423,71,0.434
2024-06-12T11:00,29.8,0.10,4.0,27.6,0.423,63,0.434
2024-06-12T12:00,30.6,0.20,6.5,28.5,0.422,60,0.433
2024-06-12T13:00,31.0,0.00,4.7,29.0,0.422,58,0.432
2024-06-12T14:00,31.5,0.00,2.3,29.5,0.421,55,0.430
2024-06-12T15:00,31.8,0.00,2.8,30.0,0.421,55,0.429
2024-06-12T16:00,31.5,0.10,2.8,30.2,0.421,56,0.428
2024-06-12T17:00,31.1,0.00,4.5,30.1,0.420,58,0.427
2024-06-12T18:00,29.5,0.00,5.4,29.8,0.420,66,0.427
2024-06-12T19:00,27.9,0.00,5.2,29.0,0.420,73,0.427
2024-06-12T20:00,27.5,0.00,8.0,28.3,0.420,72,0.427
2024-06-12T21:00,26.9,0.00,9.8,28.0,0.420,75,0.426
2024-06-12T22:00,26.0,0.00,11.2,27.6,0.420,80,0.426
2024-06-12T23:00,25.1,0.00,10.5,27.2,0.420,85,0.426
2024-06-13T00:00,24.6,0.00,9.6,26.9,0.420,88,0.426
2024-06-13T01:00,23.9,0.50,3.6,27.2,0.420,92,0.429
2024-06-13T02:00,23.8,0.70,8.4,26.3,0.420,95,0.434
2024-06-13T03:00,23.6,0.10,5.7,25.6,0.420,96,0.434
2024-06-13T04:00,23.4,0.00,6.6,25.2,0.420,97,0.434
2024-06-13T05:00,23.5,0.10,7.4,25.0,0.420,96,0.434
2024-06-13T06:00,23.5,0.00,8.4,24.8,0.420,97,0.434
2024-06-13T07:00,23.9,0.00,6.6,24.8,0.420,95,0.434
2024-06-13T08:00,24.5,0.30,8.0,24.9,0.420,92,0.436
2024-06-13T09:00,25.5,0.30,6.5,25.3,0.420,87,0.438
2024-06-13T10:00,25.6,0.40,6.1,25.5,0.420,87,0.441
2024-06-13T11:00,26.1,0.60,6.0,25.8,0.420,86,0.444
2024-06-13T12:00,27.0,0.40,4.9,26.3,0.420,83,0.446
2024-06-13T13:00,28.3,0.80,8.9,28.1,0.418,73,0.429
2024-06-13T14:00,29.5,0.10,6.6,28.6,0.418,65,0.428
2024-06-13T15:00,28.9,0.00,6.2,28.6,0.417,67,0.427
2024-06-13T16:00,27.8,0.00,9.4,28.6,0.417,73,0.426
2024-06-13T17:00,27.0,0.00,9.2,28.3,0.417,78,0.426
2024-06-13T18:00,26.6,0.00,8.0,28.0,0.417,80,0.425
2024-06-13T19:00,25.4,0.20,6.3,27.5,0.417,85,0.427
2024-06-13T20:00,24.8,0.70,7.4,26.8,0.417,91,0.431
2024-06-13T21:00,24.3,1.10,8.4,26.0,0.417,94,0.443
2024-06-13T22:00,24.0,0.10,8.7,25.5,0.417,96,0.444
2024-06-13T23:00,23.4,0.00,8.7,25.0,0.417,98,0.443
2024-06-14T00:00,23.0,0.50,9.1,24.7,0.417,98,0.448
2024-06-14T01:00,23.3,0.00,10.6,25.9,0.424,95,0.470
2024-06-14T02:00,23.1,0.00,9.7,25.5,0.425,96,0.469
2024-06-14T03:00,23.2,0.00,9.2,25.2,0.425,95,0.467
2024-06-14T04:00,23.4,0.00,8.9,25.1,0.425,94,0.466
2024-06-14T05:00,23.5,0.10,7.9,25.0,0.426,94,0.465
2024-06-14T06:00,23.6,0.00,8.9,24.9,0.426,93,0.465
2024-06-14T07:00,23.9,0.00,10.2,24.9,0.426,91,0.464
2024-06-14T08:00,24.5,0.10,10.7,25.0,0.426,87,0.463
2024-06-14T09:00,25.5,0.20,10.5,25.4,0.427,83,0.463
2024-06-14T10:00,26.6,0.10,9.8,25.8,0.427,77,0.462
2024-06-14T11:00,27.6,0.10,7.5,26.2,0.427,71,0.461
2024-06-14T12:00,28.2,0.10,5.4,26.8,0.427,69,0.460
2024-06-14T13:00,29.0,0.40,11.9,27.5,0.425,63,0.456
2024-06-14T14:00,26.5,1.30,7.2,27.0,0.426,79,0.466
2024-06-14T15:00,24.7,3.30,7.4,26.4,0.427,100,0.505
2024-06-14T16:00,25.4,1.40,8.1,26.1,0.430,90,0.509
2024-06-14T17:00,25.5,0.30,8.3,25.9,0.434,88,0.501
2024-06-14T18:00,25.1,0.00,9.9,25.7,0.436,88,0.495
2024-06-14T19:00,24.4,0.00,6.9,25.4,0.437,92,0.491
2024-06-14T20:00,24.4,0.10,8.0,25.2,0.438,91,0.488
2024-06-14T21:00,24.0,0.10,8.2,25.0,0.439,93,0.486
2024-06-14T22:00,23.6,0.20,8.2,24.8,0.440,93,0.484
2024-06-14T23:00,23.4,0.10,7.6,24.5,0.440,96,0.482
2024-06-15T00:00,23.0,0.00,6.3,24.4,0.441,98,0.480
2024-06-15T01:00,22.9,0.00,3.5,24.6,0.433,98,0.483
2024-06-15T02:00,22.5,0.00,3.1,24.3,0.434,99,0.480
2024-06-15T03:00,22.6,0.00,6.4,24.0,0.434,98,0.478
2024-06-15T04:00,22.5,0.00,7.8,23.9,0.435,98,0.477
2024-06-15T05:00,22.6,0.00,7.1,23.8,0.435,98,0.475
2024-06-15T06:00,22.5,0.00,8.6,23.6,0.436,98,0.473
2024-06-15T07:00,23.0,0.00,8.9,23.6,0.436,97,0.472
2024-06-15T08:00,24.0,0.00,10.3,23.9,0.437,91,0.471
2024-06-15T09:00,25.7,0.10,10.8,24.5,0.437,80,0.470
2024-06-15T10:00,27.2,0.00,9.4,25.2,0.437,72,0.469
2024-06-15T11:00,27.3,0.00,8.0,25.7,0.437,71,0.467
2024-06-15T12:00,28.5,0.00,6.6,26.4,0.437,67,0.465
2024-06-15T13:00,29.8,0.00,7.3,27.8,0.437,61,0.467
2024-06-15T14:00,30.6,0.00,7.8,28.4,0.437,57,0.464
2024-06-15T15:00,27.5,0.20,8.4,28.0,0.437,72,0.465
2024-06-15T16:00,27.2,0.40,4.7,27.8,0.437,80,0.466
2024-06-15T17:00,27.0,0.10,3.8,27.6,0.437,81,0.465
2024-06-15T18:00,26.6,0.00,2.3,27.4,0.437,83,0.464
2024-06-15T19:00,24.1,2.60,14.0,26.6,0.437,94,0.492
2024-06-15T20:00,23.0,3.70,9.8,25.5,0.449,100,0.504
2024-06-15T21:00,22.6,1.70,9.2,24.9,0.452,100,0.519
2024-06-15T22:00,22.5,1.00,11.6,24.4,0.462,100,0.497
2024-06-15T23:00,22.5,0.10,6.6,24.0,0.463,100,0.495
2024-06-16T00:00,22.4,0.10,8.3,23.9,0.464,100,0.493
2024-06-16T01:00,23.0,0.00,8.0,24.9,0.441,98,0.479
2024-06-16T02:00,22.9,0.00,8.2,24.5,0.442,98,0.478
2024-06-16T03:00,22.7,0.00,8.9,24.1,0.442,98,0.476
2024-06-16T04:00,22.7,0.00,8.4,24.0,0.442,98,0.475
2024-06-16T05:00,22.8,0.00,8.2,23.9,0.443,97,0.474
2024-06-16T06:00,23.0,0.00,7.9,23.9,0.443,96,0.473
2024-06-16T07:00,23.5,0.00,9.0,23.9,0.443,95,0.472
2024-06-16T08:00,24.2,0.10,8.9,24.1,0.444,91,0.471
2024-06-16T09:00,25.0,0.10,8.2,24.5,0.444,86,0.471
2024-06-16T10:00,26.8,0.10,7.3,25.1,0.444,76,0.470
2024-06-16T11:00,26.0,0.60,6.9,25.5,0.444,79,0.473
2024-06-16T12:00,24.8,1.40,10.0,25.4,0.444,89,0.483
2024-06-16T13:00,27.4,1.00,1.1,26.7,0.440,77,0.471
2024-06-16T14:00,26.9,0.50,3.6,27.1,0.440,84,0.473
2024-06-16T15:00,29.3,0.20,4.7,27.9,0.440,67,0.472
2024-06-16T16:00,25.6,9.70,11.2,27.4,0.467,85,0.507
2024-06-16T17:00,25.0,0.50,7.6,26.5,0.469,88,0.505
2024-06-16T18:00,24.2,1.00,8.1,25.8,0.472,94,0.507
2024-06-16T19:00,23.9,0.10,7.1,25.2,0.473,96,0.502
2024-06-16T20:00,23.6,0.00,6.0,24.8,0.474,97,0.499
2024-06-16T21:00,23.2,0.10,6.2,24.5,0.475,97,0.496
2024-06-16T22:00,23.0,0.00,5.0,24.2,0.475,98,0.494
2024-06-16T23:00,22.9,0.00,6.0,24.0,0.475,98,0.492
2024-06-17T00:00,22.6,0.00,4.8,23.8,0.475,98,0.491
2024-06-17T01:00,22.8,0.00,3.8,24.6,0.454,99,0.474
2024-06-17T02:00,22.9,0.00,5.4,24.5,0.454,98,0.473
2024-06-17T03:00,23.0,0.00,6.6,24.4,0.454,97,0.473
2024-06-17T04:00,23.0,0.00,4.7,24.3,0.454,97,0.472
2024-06-17T05:00,23.0,0.00,4.5,24.2,0.454,96,0.471
2024-06-17T06:00,22.8,0.00,4.8,24.1,0.454,98,0.470
2024-06-17T07:00,23.1,0.10,5.7,24.1,0.454,96,0.471
2024-06-17T08:00,24.0,0.00,8.4,24.2,0.454,91,0.470
2024-06-17T09:00,25.9,0.10,8.2,24.8,0.454,80,0.470
2024-06-17T10:00,26.2,0.00,7.0,25.1,0.454,78,0.469
2024-06-17T11:00,28.4,0.00,7.6,26.0,0.454,68,0.467
2024-06-17T12:00,29.2,0.00,7.9,26.8,0.453,64,0.466
2024-06-17T13:00,30.4,0.10,7.9,27.7,0.453,58,0.467
2024-06-17T14:00,31.0,0.10,7.8,28.4,0.452,57,0.465
2024-06-17T15:00,31.4,0.00,6.0,28.9,0.452,56,0.464
2024-06-17T16:00,30.2,0.00,8.0,29.1,0.451,60,0.462
2024-06-17T17:00,28.1,0.10,13.0,28.8,0.451,68,0.462
2024-06-17T18:00,26.9,0.20,5.1,28.1,0.451,74,0.462
2024-06-17T19:00,26.1,0.00,8.6,27.4,0.451,77,0.462
2024-06-17T20:00,25.7,0.10,7.7,26.9,0.451,81,0.461
2024-06-17T21:00,25.5,0.00,8.4,26.5,0.451,84,0.461
2024-06-17T22:00,24.7,0.00,7.3,26.1,0.450,88,0.461
2024-06-17T23:00,24.4,0.00,8.3,25.8,0.450,90,0.460
2024-06-18T00:00,24.0,0.00,8.6,25.5,0.450,91,0.460
2024-06-18T01:00,23.6,0.00,7.3,25.6,0.449,95,0.458
2024-06-18T02:00,23.2,0.00,6.5,25.2,0.449,97,0.457
2024-06-18T03:00,22.9,0.00,6.0,25.0,0.449,98,0.457
2024-06-18T04:00,22.9,0.00,5.2,24.7,0.449,98,0.457
2024-06-18T05:00,23.3,0.00,4.2,24.6,0.449,96,0.457
2024-06-18T06:00,23.5,0.00,5.4,24.6,0.449,95,0.456
2024-06-18T07:00,24.0,0.00,7.7,24.7,0.449,91,0.456
2024-06-18T08:00,24.6,0.00,7.1,24.9,0.449,86,0.456
2024-06-18T09:00,25.9,0.10,7.1,25.2,0.449,80,0.456
2024-06-18T10:00,26.7,0.10,5.4,25.7,0.448,76,0.456
2024-06-18T11:00,28.5,0.20,5.4,26.5,0.448,68,0.456
2024-06-18T12:00,28.5,0.00,3.5,27.0,0.448,69,0.455
2024-06-18T13:00,30.6,0.20,4.5,28.1,0.446,60,0.455
2024-06-18T14:00,30.7,0.20,3.7,28.8,0.446,60,0.455
2024-06-18T15:00,31.6,0.00,3.7,29.3,0.445,57,0.453
2024-06-18T16:00,29.2,0.60,7.2,29.2,0.445,66,0.456
2024-06-18T17:00,26.4,1.50,6.9,28.1,0.445,88,0.471
2024-06-18T18:00,26.0,0.00,2.6,27.5,0.445,89,0.470
2024-06-18T19:00,24.6,0.00,4.2,26.8,0.445,98,0.469
2024-06-18T20:00,24.8,0.00,5.7,26.2,0.446,96,0.468
2024-06-18T21:00,24.8,0.00,7.2,25.8,0.446,91,0.467
2024-06-18T22:00,23.9,1.40,11.6,25.5,0.446,93,0.483
2024-06-18T23:00,22.9,3.10,2.7,24.8,0.451,100,0.508
2024-06-19T00:00,22.9,0.20,2.7,24.5,0.454,100,0.503
2024-06-19T01:00,23.8,0.00,6.1,26.1,0.472,92,0.485
2024-06-19T02:00,23.4,0.00,5.9,25.6,0.472,94,0.484
2024-06-19T03:00,23.2,0.00,5.7,25.2,0.472,95,0.483
2024-06-19T04:00,23.2,0.00,5.6,25.0,0.472,94,0.482
2024-06-19T05:00,23.1,0.00,6.0,24.9,0.472,94,0.482
2024-06-19T06:00,22.9,1.90,7.2,24.6,0.472,95,0.502
2024-06-19T07:00,22.7,6.40,4.7,24.2,0.488,100,0.514
2024-06-19T08:00,23.0,1.00,7.1,24.1,0.494,100,0.503
2024-06-19T09:00,24.5,0.30,10.5,24.4,0.494,90,0.503
2024-06-19T10:00,25.1,0.10,9.2,24.6,0.494,86,0.501
2024-06-19T11:00,27.9,0.10,7.0,25.6,0.493,73,0.500
2024-06-19T12:00,28.5,0.10,4.3,26.5,0.492,70,0.497
2024-06-19T13:00,31.4,0.00,3.1,28.3,0.471,60,0.490
2024-06-19T14:00,28.6,0.70,7.9,28.4,0.471,72,0.492
2024-06-19T15:00,28.3,0.10,7.4,28.1,0.471,73,0.490
2024-06-19T16:00,29.9,0.10,3.4,28.5,0.471,67,0.488
2024-06-19T17:00,25.8,8.00,6.1,28.0,0.490,100,0.516
2024-06-19T18:00,25.6,0.30,6.6,27.0,0.492,90,0.510
2024-06-19T19:00,25.0,0.00,11.3,26.2,0.493,92,0.505
2024-06-19T20:00,24.6,0.00,7.9,25.7,0.493,92,0.502
2024-06-19T21:00,24.3,0.00,7.9,25.4,0.492,95,0.500
2024-06-19T22:00,24.0,0.00,6.9,25.1,0.492,96,0.498
2024-06-19T23:00,23.8,0.00,7.2,24.9,0.492,97,0.497
2024-06-20T00:00,23.5,0.00,7.4,24.7,0.491,98,0.495
2024-06-20T01:00,23.8,0.00,8.6,26.0,0.469,96,0.478
2024-06-20T02:00,24.0,0.10,10.0,25.6,0.469,92,0.478
2024-06-20T03:00,24.1,0.00,10.3,25.5,0.469,91,0.477
2024-06-20T04:00,23.8,0.00,8.3,25.3,0.469,92,0.477
2024-06-20T05:00,23.4,0.00,7.2,25.1,0.469,94,0.476
2024-06-20T06:00,23.3,0.00,5.1,25.0,0.469,95,0.476
2024-06-20T07:00,23.7,0.00,7.2,24.9,0.469,93,0.475
2024-06-20T08:00,25.1,0.00,9.4,25.1,0.468,84,0.475
2024-06-20T09:00,26.8,0.00,9.5,25.7,0.468,76,0.474
2024-06-20T10:00,27.5,0.00,6.6,26.2,0.468,73,0.473
2024-06-20T11:00,28.4,0.00,4.0,26.8,0.467,70,0.472
2024-06-20T12:00,29.3,0.00,3.1,27.5,0.467,66,0.470
2024-06-20T13:00,27.3,1.90,3.4,27.1,0.469,77,0.501
2024-06-20T14:00,29.3,0.00,1.5,27.8,0.469,67,0.497
2024-06-20T15:00,30.9,0.00,1.9,28.5,0.469,61,0.493
2024-06-20T16:00,30.9,0.00,4.3,28.9,0.469,59,0.490
2024-06-20T17:00,26.9,1.00,11.8,28.4,0.469,81,0.494
2024-06-20T18:00,25.8,0.20,9.8,27.4,0.470,86,0.493
2024-06-20T19:00,24.5,0.00,7.6,26.5,0.470,88,0.491
2024-06-20T20:00,24.0,0.00,8.3,25.9,0.471,91,0.489
2024-06-20T21:00,23.8,0.00,7.9,25.5,0.471,94,0.488
2024-06-20T22:00,23.5,0.20,8.0,25.2,0.471,96,0.488
2024-06-20T23:00,23.2,1.80,4.7,24.8,0.472,97,0.504
2024-06-21T00:00,23.1,0.00,7.1,24.5,0.473,98,0.500
2024-06-21T01:00,23.2,0.80,5.7,25.1,0.461,100,0.473
2024-06-21T02:00,23.2,0.10,8.1,24.7,0.461,98,0.473
2024-06-21T03:00,22.9,0.00,8.5,24.4,0.461,98,0.472
2024-06-21T04:00,22.9,0.00,7.8,24.1,0.461,98,0.472
2024-06-21T05:00,22.9,0.00,7.4,24.0,0.461,98,0.471
2024-06-21T06:00,22.6,0.00,5.8,23.9,0.460,98,0.471
2024-06-21T07:00,23.0,0.00,7.8,23.9,0.460,97,0.470
2024-06-21T08:00,24.0,0.10,10.5,24.0,0.460,90,0.470
2024-06-21T09:00,25.0,0.10,9.8,24.4,0.460,84,0.470
2024-06-21T10:00,25.5,0.00,7.9,24.8,0.460,82,0.470
2024-06-21T11:00,27.5,0.00,4.7,25.6,0.460,74,0.468
2024-06-21T12:00,28.9,0.00,3.4,26.5,0.459,66,0.467
2024-06-21T13:00,29.6,0.00,4.7,27.8,0.460,62,0.467
2024-06-21T14:00,30.0,0.00,4.8,28.1,0.459,60,0.466
2024-06-21T15:00,29.1,0.00,1.9,28.2,0.459,63,0.465
2024-06-21T16:00,26.7,0.90,3.2,28.1,0.458,77,0.470
2024-06-21T17:00,26.3,0.10,2.9,27.7,0.458,83,0.470
2024-06-21T18:00,26.0,0.10,4.7,27.3,0.458,84,0.470
2024-06-21T19:00,24.6,0.00,5.2,26.6,0.458,90,0.469
2024-06-21T20:00,25.0,0.00,6.6,26.1,0.458,85,0.469
2024-06-21T21:00,24.6,0.00,8.8,25.8,0.458,87,0.468
2024-06-21T22:00,24.1,0.00,9.1,25.5,0.458,89,0.468
2024-06-21T23:00,23.5,0.00,8.0,25.2,0.458,91,0.467
2024-06-22T00:00,22.9,0.00,4.1,25.0,0.458,94,0.467
2024-06-22T01:00,23.0,0.00,6.2,25.5,0.453,95,0.453
2024-06-22T02:00,22.6,0.00,6.7,25.0,0.453,96,0.453
2024-06-22T03:00,22.4,0.00,6.1,24.6,0.453,98,0.453
2024-06-22T04:00,22.2,0.00,5.6,24.4,0.452,98,0.453
2024-06-22T05:00,22.1,0.00,5.9,24.1,0.452,98,0.453
2024-06-22T06:00,22.0,0.00,6.6,24.0,0.452,99,0.453
2024-06-22T07:00,22.7,0.00,7.3,24.0,0.452,96,0.453
2024-06-22T08:00,24.2,0.00,8.1,24.2,0.452,88,0.452
